,nam,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,gia_tri_so_sach,ticker,year
115,2018.0,6.4,13974.77,5.51,49.61,5.29,104.74,74.28,53.52,1126.56,87.95,37.38,2.0,5081.27,3.97,0.48,8.29,96.48,-5.4,9.39,-7.1,-17.48,9.68,-27.16,-26.89,-16.82,49.18,6.34,5.81,0.0,70.92,84.46,6.83,5.77,6.83,1.42,0.28089734,-0.1705859200000001,573673520.0,4.088e-05,0.8896477,4805750609.0,0.0,62600159000000.0,21556765000000.0,28772169000000.0,-7751273000000.0,-14256251000000.0,-3186894000000.0,-51658034000000.0,851917565000000.0,864925948000000.0,4235166000000.0,102100093000000.0,16207592000000.0,88586344000000.0,104793936000000.0,3131835000000.0,281166000000.0,0.0,995437960000000.0,864925948000000.0,-2693843000000.0,0.0,-13008383000000.0,0.0,3317405000000.0,2767527000000.0,709869000000.0,218321000000.0,271475000000.0,1878410000000.0,1199665000000.0,5413949000001.0,6730402000001.0,14481675000000.0,1046032249000000.0,46216359000000.0,11114537000000.0,6193312000001.0,4921225000001.0,31849567000000.0,1123414104000000.0,83033765000000.0,2903224000000.0,22518086000000.0,374238000000.0,5954421000000.0,74176120000000.0,80130541000000.0,-1313972999999.0,825816119000000.0,23182208000000.0,111399612000000.0,7028347000000.0,155544719000001.0,130512012000000.0,130512012000000.0,126276846000000.0,84607668000000.0,1097275479999999.0,1164434735000000.0,1164434735000001.0,983432090000000.0,37457688000000.0,67159255000001.0,37234046000000.0,5934029000000.0,24419335000000.0,62238030000000.0,CTG,2018
116,2019.0,9.98,15979.48,4.85,38.83,4.55,104.76,75.38,52.47,1968.74,88.29,38.17,2.76,-321.84,4.6,0.79,13.14,96.88,10.37,8.13,67.76,71.14,8.11,74.76,75.04,47.43,46.53,6.55,14.35,0.0,71.96,85.38,7.25,6.19,7.12,1.42,0.28089734,-0.1705859200000001,573673520.0,4.088e-05,0.8896477,4805750609.0,0.0,70602893000000.0,22349498000000.0,9322163000000.0,-13003531000000.0,-15734862000000.0,-3832752000000.0,-49543734000000.0,922325251000000.0,935270945000000.0,6303760000000.0,104615279000000.0,15367993000000.0,97131629000000.0,112499622000000.0,3825374000000.0,469712000000.0,0.0,1064659463000000.0,935270945000000.0,-7884343000000.0,0.0,-12945694000000.0,0.0,3282709000000.0,4055378000000.0,1564300000000.0,-790728000000.0,365564000000.0,1497435000000.0,1139136000000.0,9461267000001.0,11780993000001.0,24784524000000.0,1129937533000000.0,57066353000000.0,10996975000000.0,6422382000001.0,4574593000001.0,32651217000000.0,1202032799000000.0,92988331000000.0,2357430000000.0,33199037000000.0,628400000000.0,7888130000000.0,82742771000000.0,90630901000000.0,-2304003999999.0,892785228000000.0,24873714000000.0,109483059000000.0,8282726000000.0,155046744000001.0,129388518000000.0,129388518000000.0,123084758000000.0,94755867000000.0,1163918079999999.0,1240711475000000.0,1240711475000001.0,1059334640000000.0,26945019000000.0,76793395000001.0,37234046000000.0,5775899000000.0,-1546677000000.0,72218802000000.0,CTG,2019
117,2020.0,13.94,17648.13,4.3,35.49,4.09,102.52,75.69,41.55,2849.42,86.14,46.84,2.76,1632.55,4.46,1.06,16.95,96.22,2.23,8.56,-6.59,17.94,10.93,44.73,45.02,7.17,7.04,8.12,10.44,0.0,73.83,87.87,7.2,6.32,6.71,1.42,0.28089734,-0.1705859200000001,573673520.0,4.088e-05,0.8896477,4805750609.0,0.0,44597188000000.0,22822852000000.0,13075416000000.0,-12147237000000.0,-16085348000000.0,-4001586000000.0,-48096888000000.0,1002771868000000.0,1015333270000000.0,9904573000000.0,114941998000000.0,2616778000000.0,112677836000000.0,115294614000000.0,5601747000000.0,137122000000.0,0.0,1117866088000000.0,1015333270000000.0,-352616000000.0,0.0,-12561402000000.0,0.0,3335507000000.0,4340916000000.0,1999721000000.0,360950000000.0,601275000000.0,1909705000000.0,2961946000000.0,13693588000001.0,17084849000001.0,29232086000000.0,1223323158000000.0,59875570000000.0,10811098000000.0,6409409000001.0,4401689000001.0,33757479000000.0,1290777352000000.0,94715150000000.0,2694931000000.0,35580829000000.0,524038000000.0,8342502000000.0,83677717000000.0,92020219000000.0,-3327614999999.0,990331285000000.0,57616650000000.0,128519115000000.0,9930181000000.0,160175076000001.0,102532818000000.0,102532818000000.0,92628245000000.0,98201134000000.0,1256623936999999.0,1341436468000000.0,1341436468000001.0,1178725970000000.0,29981675000000.0,84812531000001.0,37234046000000.0,2733251000000.0,7845636000000.0,80410842000000.0,CTG,2020
118,2021.0,13.85,19342.4,3.37,32.33,3.27,97.32,73.82,51.1,2931.65,82.82,39.17,2.82,1123.97,4.21,0.98,15.85,96.7,6.84,11.36,51.32,23.05,17.32,2.89,2.95,17.45,14.27,14.18,9.6,29.07,75.86,89.13,6.81,6.07,6.11,1.42,0.28089734,-0.1705859200000001,573673520.0,4.088e-05,0.8896477,4805750609.0,0.0,33294404000000.0,34233578000000.0,19015117000000.0,-18381626000000.0,-17185850000000.0,-4612172000000.0,-42839837000000.0,1104872665000000.0,1130667767000000.0,19517282000000.0,177544548000000.0,2696832000000.0,174973469000000.0,177670301000000.0,2475309000000.0,1454790000000.0,0.0,1279984413000000.0,1130667767000000.0,-125753000000.0,0.0,-25795102000000.0,0.0,3290027000000.0,4960506000000.0,1812484000000.0,223865000000.0,495864000000.0,3398066000000.0,2532213000000.0,14088760000001.0,17589156000001.0,35970782000000.0,1398473148000000.0,64496785000000.0,10496152000000.0,6192822000001.0,4303330000001.0,47423159000000.0,1481038157000000.0,98717249000000.0,4516269000000.0,41788465000000.0,477382000000.0,9572678000000.0,84628302000000.0,94200980000000.0,-3373813999999.0,1161848113000000.0,23383443000000.0,138833846000000.0,11330659000000.0,164376586000001.0,149316646000000.0,149316646000000.0,129799364000000.0,101726844000000.0,1438632658999999.0,1531587398000000.0,1531587398000001.0,1365178744000000.0,105163042000000.0,92954739000001.0,48057506000000.0,2527930000000.0,5401509000000.0,88651409000000.0,CTG,2021
119,2022.0,13.21,22381.77,3.89,29.89,3.71,102.05,70.46,53.37,3518.3,82.21,37.34,2.77,17769.37,5.05,1.01,16.86,95.51,12.32,12.75,31.45,25.87,7.52,20.01,20.04,14.7,22.76,18.13,15.71,0.0,69.05,85.71,6.94,5.95,6.52,1.42,0.28089734,-0.1705859200000001,573673520.0,4.088e-05,0.8896477,4805750609.0,0.0,104779302000000.0,65993792000000.0,20527431000000.0,-24163177000000.0,-19303798000000.0,-5684769000000.0,-56721111000000.0,1245057876000000.0,1274821709000000.0,20005160000000.0,180312848000000.0,1696778000000.0,178685028000000.0,180381806000000.0,1419789000000.0,3077852000000.0,0.0,1517920805000000.0,1274821709000000.0,-68958000000.0,0.0,-29763833000000.0,0.0,3586415000000.0,6089425000000.0,3570060000000.0,-36023000000.0,-89931000000.0,6604576000000.0,3444106000000.0,16908059000001.0,21113418000001.0,45276595000000.0,1655490712000000.0,91370419000000.0,10202191000000.0,6047480000001.0,4154711000001.0,81638416000000.0,1728029721000000.0,124013799000000.0,7588452000000.0,47930042000000.0,512244000000.0,11774194000000.0,104651153000000.0,116425347000000.0,-4141358999999.0,1249181034000000.0,29727110000000.0,210159957000000.0,11066956000000.0,245231423000001.0,243099096000000.0,243099096000000.0,223093936000000.0,127970149000000.0,1701627353999999.0,1809188549000000.0,1809188549000001.0,1550711410000000.0,69497794000000.0,107561195000001.0,48057506000000.0,2392201000000.0,85395182000000.0,103406484000000.0,CTG,2022
120,2013.0,,10634.73,,,,,,,817.05,,,,522.24,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,371751169974.0,,,,,,,,,,,,,,,,,,,,,,,,3268218380678.0,4987915471031.0,,,,,12669922041475.0,240500048437.0,,,,,,,,,,1197526915071.0,,,,,9866719959404.0,,,,,23299545514558.0,,65838446272577.0,,,42538900758019.0,,,2088979265666.0,42298400709582.0,GVR,2013
121,2014.0,,10516.03,,,,,,,521.45,,,,-25.4,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,428696192015.0,,,,,,,,,,,,,,,,,,,,,,,,2085817221120.0,2987553424353.0,,,,,12721236712972.0,204316294023.0,,,,,,,,,,690144520983.0,,,,,6832590357345.0,,,,,21405341933890.0,,63469442681832.0,,,42064100747942.0,,,-101595863988.0,41859784453919.0,GVR,2014
122,2015.0,,10782.54,,,,,,,428.1,,,,243.85,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,348304757260.0,,,,,,,,,,,,,,,,,,,,,,,,1712406336939.0,2570407901743.0,,,,,13351610817759.0,135076327330.0,,,,,,,,,,554137919844.0,,,,,5504159028736.0,,,,,23537507661552.0,,66667654097204.0,,,43130146435652.0,,,975391181047.0,42995070108322.0,GVR,2015
123,2016.0,,11261.04,,,,,,,622.17,,,,984.62,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,465340643593.0,,,,,,,,,,,,,,,,,,,,,,,,2488662901180.0,3270766046038.0,,,,,16526970784934.0,133502105890.0,,,,,,,,,,474162673838.0,,,,,6034334324182.0,,,,,24758395284963.0,,69802562338468.0,,,45044167053505.0,,,3938481504132.0,44910664947615.0,GVR,2016
124,2018.0,,12377.36,,,,,,,491.71,,,,647.89,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,380378828038.0,,,,,,,,,,,,,,,,,,,,,,,,1966825818851.0,3253110588807.0,,,,,25301194222204.0,124122280910.0,,,,,,,,,,708183255691.0,,,,,5159740351098.0,,,,,27798758527901.0,,77308202811931.0,,,49509444284030.0,,,2591551328017.0,49385322003120.0,GVR,2018
125,2019.0,,12631.3,,,,,,,812.54,,,,937.87,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,661091404584.0,,,,,,,,,,,,,,,,,,,,,,,,3250179658472.0,4655311733200.0,,,,,27580418871646.0,118296953600.0,,,,,,,,,,821953921044.0,,,,,7114787951798.0,,,,,27991833818512.0,,78517039939640.0,,,50525206121128.0,,,3751460641967.0,50406909167528.0,GVR,2019
126,2020.0,,12847.17,,,,,,,942.68,,,,-213.03,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,726129832903.0,,,,,,,,,,,,,,,,,,,,,,,,3770729889632.0,5911174781929.0,,,,,30447298572263.0,113850150501.0,,,,,,,,,,834821170679.0,,,,,5528283614831.0,,,,,28889516144826.0,,80278179092453.0,,,51388662947627.0,,,-852102006740.0,51274812797126.0,GVR,2020
127,2021.0,,12962.3,,,,,,,1039.55,,,,980.27,,,,,,,,,,,,,,,,,,,,,,1.78,0.00540815,0.0204182,128035381.0,0.00028045,0.9738932,4000000000.0,,,,,,,,607999588766.0,,,,,,,,,,,,,,,,,,,,,,,,4158196263512.0,6212769218891.0,,,,,32437264858667.0,120784562743.0,,,,,,,,,,872722659809.0,,,,,5303619340769.0,,,,,27164996567318.0,,79014197735385.0,,,51849201168067.0,,,3921071527811.0,51728416605324.0,GVR,2021
