,nam,quy,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,ticker,quarter,year
2741,2017.0,4.0,,8538.32,,,,,,,809.17,,,,8853.22,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,7350168546.0,,,,,,,,,,,,,,,,,,,,,,,,218613040245.0,306786565156.0,,1113317490365.0,,,,1169027872876.0,1005405923.0,,,,,,,,,,39933739757.0,,,,,717422564298.0,,,,,,,8426613349882.0,,,2088524364040.0,,,HDG,4,2017
2742,2018.0,1.0,,8391.05,,,,,,,863.3,,,,7397.49,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,21414156866.0,,,,,,,,,,,,,,,,,,,,,,,,17806545187.0,36691930946.0,,225733149260.0,,,,1136681410298.0,1124140739.0,,,,,,,,,,2147759834.0,,,,,364380612220.0,,,,,,,8893809713043.0,,,2052501210893.0,,,HDG,1,2018
2743,2018.0,2.0,,8845.13,,,,,,,1039.92,,,,5231.22,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,22433761624.0,,,,,,,,,,,,,,,,,,,,,,,,18502719221.0,41450807603.0,,-103014760139.0,,,,1124811598345.0,1015803243.0,,,,,,,,,,-3679419061.0,,,,,389669210403.0,,,,,,,9603889862784.0,,,2163571686929.0,,,HDG,2,2018
2744,2018.0,3.0,,9650.3,,,,,,,1462.82,,,,5283.21,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,18341554300.0,,,,,,,,,,,,,,,,,,,,,,,,102893158506.0,146541736770.0,,56267387591.0,,,,1109242718112.0,986342414.0,,,,,,,,,,2645896341.0,,,,,682321230837.0,,,,,,,10351187878254.0,,,2360519720193.0,,,HDG,3,2018
2745,2018.0,4.0,,10736.89,,,,,,,2483.61,,,,-382.75,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,43330880324.0,,,,,,,,,,,,,,,,,,,,,,,,468303647280.0,686004846140.0,,-272608859070.0,,,,2295765378789.0,917971586.0,,,,,,,,,,158111583026.0,,,,,651648200166.0,,,,,,,10901718484935.0,,,2626305768876.0,,,HDG,4,2018
2746,2019.0,1.0,,12060.52,,,,,,,3260.36,,,,1588.37,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,44253258742.0,,,,,,,,,,,,,,,,,,,,,,,,207803823920.0,320516855723.0,,707881904179.0,,,,2261674498724.0,982382800.0,,,,,,,,,,55447317922.0,,,,,536141938305.0,,,,,,,12473689789638.0,,,2950073651834.0,,,HDG,1,2019
2747,2019.0,2.0,,12281.0,,,,,,,3962.35,,,,1664.95,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,52009190997.0,,,,,,,,,,,,,,,,,,,,,,,,190214769279.0,307128918528.0,,-84283702807.0,,,,3122476691797.0,102951802756.0,,,,,,,,,,63206040938.0,,,,,968440177242.0,,,,,,,13486128669907.0,,,3004004386472.0,,,HDG,2,2019
2748,2019.0,3.0,,13177.23,,,,,,,4516.79,,,,230.86,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,81925270086.0,,,,,,,,,,,,,,,,,,,,,,,,238512010508.0,356761200626.0,,-294518987597.0,,,,3103100826732.0,102197876106.0,,,,,,,,,,78225998823.0,,,,,425558517612.0,,,,,,,13054791158317.0,,,3223229009488.0,,,HDG,3,2019
2749,2019.0,4.0,,13021.93,,,,,,,3409.12,,,,1641.42,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,64280835207.0,,,,,,,,,,,,,,,,,,,,,,,,197359691050.0,301366609686.0,,72422674144.0,,,,3099637691984.0,116014252813.0,,,,,,,,,,71064003166.0,,,,,409178288384.0,,,,,,,13396702865172.0,,,3185241463759.0,,,HDG,4,2019
2750,2020.0,1.0,,14014.65,,,,,,,3304.42,,,,-1369.02,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,77591112023.0,,,,,,,,,,,,,,,,,,,,,,,,182194939356.0,295118265980.0,,-28489761629.0,,,,3064980107479.0,251519175526.0,,,,,,,,,,61627499823.0,,,,,632810822597.0,,,,,,,14232301723864.0,,,3428066562909.0,,,HDG,1,2020
2751,2020.0,2.0,,15343.83,,,,,,,4381.95,,,,3435.36,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,103186768292.0,,,,,,,,,,,,,,,,,,,,,,,,453784695649.0,668434799379.0,,1090894600845.0,,,,3253063808977.0,258076711374.0,,,,,,,,,,126982537247.0,,,,,412873014868.0,,,,,,,13638912057313.0,,,3753191471438.0,,,HDG,2,2020
2752,2020.0,3.0,,16012.12,,,,,,,3931.99,,,,4466.46,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,58663851095.0,,,,,,,,,,,,,,,,,,,,,,,,128449207097.0,248093341693.0,,-42305538988.0,,,,3884299919577.0,356170570633.0,,,,,,,,,,60660111138.0,,,,,309727280327.0,,,,,,,13622518938534.0,,,3916659080299.0,,,HDG,3,2020
2753,2020.0,4.0,,17025.45,,,,,,,3958.42,,,,6854.69,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,130227050527.0,,,,,,,,,,,,,,,,,,,,,,,,203824321033.0,379163088804.0,,656598637421.0,,,,3829309967263.0,359918825337.0,,,,,,,,,,81156661191.0,,,,,437921796025.0,,,,,,,14000984932082.0,,,4164526169194.0,,,HDG,4,2020
2754,2021.0,1.0,,17800.88,,,,,,,4530.58,,,,7976.23,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,87082395088.0,,,,,,,,,,,,,,,,,,,,,,,,322147811471.0,494546352518.0,,245844943802.0,,,,3791568262482.0,337222509480.0,,,,,,,,,,93002132392.0,,,,,497816749290.0,,,,,,,14053353355533.0,,,4354200083982.0,,,HDG,1,2021
2755,2021.0,2.0,,17535.77,,,,,,,2752.56,,,,5038.32,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,94431514022.0,,,,,,,,,,,,,,,,,,,,,,,,18871469418.0,69420033408.0,,372263907763.0,,,,3732265333338.0,350312130976.0,,,,,,,,,,-9868698419.0,,,,,410332865052.0,,,,,,,14889662217145.0,,,4289352735648.0,,,HDG,2,2021
2756,2021.0,3.0,,19614.84,,,,,,,3162.77,,,,8018.91,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,80009093217.0,,,,,,,,,,,,,,,,,,,,,,,,228788095276.0,298275667935.0,,686764380277.0,,,,5032417875160.0,353696129445.0,,,,,,,,,,50335362437.0,,,,,494839516567.0,,,,,,,15266200495533.0,,,4797904846451.0,,,HDG,3,2021
2757,2021.0,4.0,,21998.55,,,,,,,4456.21,,,,8191.42,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,126895022207.0,,,,,,,,,,,,,,,,,,,,,,,,520209060631.0,730985431212.0,,698796387461.0,,,,9359184502016.0,265368553638.0,,,,,,,,,,126516837610.0,,,,,215662319762.0,,,,,,,15974614312251.0,,,5380975623038.0,,,HDG,4,2021
2758,2022.0,1.0,,23321.5,,,,,,,4137.79,,,,7604.56,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,119411667077.0,,,,,,,,,,,,,,,,,,,,,,,,244259464803.0,325179985350.0,,102295809429.0,,,,9550989761326.0,390983395040.0,,,,,,,,,,29428897936.0,,,,,290216710418.0,,,,,,,15985827492731.0,,,5704576205003.0,,,HDG,1,2022
2759,2022.0,2.0,,24487.18,,,,,,,5603.44,,,,9087.7,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,128972486469.0,,,,,,,,,,,,,,,,,,,,,,,,377377360311.0,562834518937.0,,735047442847.0,,,,9385037723124.0,401989514884.0,,,,,,,,,,128898756844.0,,,,,277305229831.0,,,,,,,15618046290007.0,,,5989707730838.0,,,HDG,2,2022
2760,2022.0,3.0,,26429.53,,,,,,,5694.77,,,,6325.32,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,128432094196.0,,,,,,,,,,,,,,,,,,,,,,,,251128865860.0,356616365902.0,,11070797426.0,,,,9329065535655.0,391544922125.0,,,,,,,,,,46482408075.0,,,,,185397400975.0,,,,,,,15869874299899.0,,,6464817722903.0,,,HDG,3,2022
2761,2022.0,4.0,,27549.55,,,,,,,4583.26,,,,4396.05,,,,,,,,,,,,,,,,,,,,,,1.79,0.20297586,0.22131016,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,136082133895.0,,,,,,,,,,,,,,,,,,,,,,,,248325641668.0,375743097879.0,,226886503220.0,,,,9223210143180.0,389622869256.0,,,,,,,,,,37809973817.0,,,,,348531617331.0,,,,,,,15374833250224.0,,,6738782855377.0,,,HDG,4,2022
2762,2015.0,3.0,,0.0,,,,,,,146.55,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,34163237865.0,45076392362.0,,0.0,,,,1.0,1.0,,,,,,,,,,9822579607.0,,,,,1.0,,,,,,,1.0,,,1.0,,,TCH,3,2015
2763,2015.0,4.0,,2409.26,,,,,,,146.55,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,40676336013.0,248558053877.0,,,,,,,,,,1.0,,,,,132549365271.0,,,,,,,2272937364558.0,,,1609907930611.0,,,TCH,4,2015
2764,2016.0,1.0,,2441.87,,,,,,,177.49,,,,515.94,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,3445675744.0,,,,,,,,,,,,,,,,,,,,,,,,20675690826.0,27055394458.0,,344758385195.0,,,,222014495047.0,248508344795.0,,,,,,,,,,5266943732.0,,,,,196866745490.0,,,,,,,1997464712109.0,,,1631696381337.0,,,TCH,1,2016
2765,2016.0,2.0,,5837.93,,,,,,,355.35,,,,-439.96,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,182613282546.0,186691072374.0,,-638743407872.0,,,,220104036013.0,248458635713.0,,,,,,,,,,3915362769.0,,,,,205781165026.0,,,,,,,4105416981546.0,,,3900998560942.0,,,TCH,2,2016
2766,2016.0,3.0,,6266.26,,,,,,,458.28,,,,173.75,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,102939366134.0,129546661853.0,,410087012337.0,,,,38661851402.0,53408926631.0,,,,,,,,,,26451464468.0,,,,,468290237270.0,,,,,,,4463391565436.0,,,4187213268681.0,,,TCH,3,2016
2767,2016.0,4.0,,6408.07,,,,,,,600.67,,,,422.06,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,95146651878.0,116898724791.0,,165924063143.0,,,,37787014774.0,53359217554.0,,,,,,,,,,21751595115.0,,,,,423172251687.0,,,,,,,4582517723926.0,,,4281974240873.0,,,TCH,4,2016
2768,2017.0,1.0,,6626.36,,,,,,,742.1,,,,-337.43,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,115186257562.0,139737524798.0,,-162746951825.0,,,,24028325048.0,53309508472.0,,,,,,,,,,24549723944.0,,,,,527522459307.0,,,,,,,4643897802828.0,,,4427841659204.0,,,TCH,1,2017
2769,2017.0,2.0,,6835.67,,,,,,,680.02,,,,670.11,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,141124702056.0,173998504259.0,,34516700739.0,,,,23364576202.0,53259799390.0,,,,,,,,,,32873437897.0,,,,,455045914738.0,,,,,,,4736766624777.0,,,4567705699316.0,,,TCH,2,2017
2770,2017.0,3.0,,6569.91,,,,,,,694.56,,,,248.78,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,492256792.0,,,,,,,,,,,,,,,,,,,,,,,,112659993763.0,138647785056.0,,128541927150.0,,,,25040322569.0,53210090308.0,,,,,,,,,,25987383995.0,,,,,213469455910.0,,,,,,,4803238868308.0,,,4390114613772.0,,,TCH,3,2017
2771,2017.0,4.0,,6492.03,,,,,,,722.8,,,,231.03,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,114016128871.0,137571821030.0,,154067884316.0,,,,24175378150.0,53160381231.0,,,,,,,,,,23555243349.0,,,,,456144753910.0,,,,,,,4971350634917.0,,,4338079860429.0,,,TCH,4,2017
2772,2018.0,1.0,,6532.52,,,,,,,656.4,,,,1093.82,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,2739599467.0,,,,,,,,,,,,,,,,,,,,,,,,70815447104.0,85876116030.0,,413783499641.0,,,,26917740270.0,53110672149.0,,,,,,,,,,14982176811.0,,,,,195059607888.0,,,,,,,4856399211342.0,,,4365136141191.0,,,TCH,1,2018
2773,2018.0,2.0,,6771.53,,,,,,,576.13,,,,1513.14,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,87487869061.0,104976297825.0,,314708913774.0,,,,30952609809.0,53060963067.0,,,,,,,,,,17308040009.0,,,,,494452397922.0,,,,,,,5173404713370.0,,,4524845919857.0,,,TCH,2,2018
2774,2018.0,3.0,,6409.2,,,,,,,508.13,,,,1051.29,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,31538021.0,,,,,,,,,,,,,,,,,,,,,,,,67221283638.0,77538576370.0,,-180074566123.0,,,,31778638519.0,53011253985.0,,,,,,,,,,10152055025.0,,,,,270299245171.0,,,,,,,5231124641608.0,,,4282726418192.0,,,TCH,3,2018
2775,2018.0,4.0,,6472.37,,,,,,,404.23,,,,894.87,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,44587976754.0,52454505190.0,,49545276748.0,,,,31230182039.0,52961544908.0,,,,,,,,,,7698731625.0,,,,,119497147749.0,,,,,,,5214589123598.0,,,4324941810819.0,,,TCH,4,2018
2776,2019.0,1.0,,6717.82,,,,,,,426.66,,,,1014.37,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,4673516556.0,,,,,,,,,,,,,,,,,,,,,,,,85802534871.0,102249978264.0,,493636843612.0,,,,25956733705.0,52911835826.0,,,,,,,,,,16345893538.0,,,,,339943572742.0,,,,,,,6309953445314.0,,,4488955044450.0,,,TCH,1,2019
2777,2019.0,2.0,,6816.21,,,,,,,402.08,,,,1711.61,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,7516250960.0,,,,,,,,,,,,,,,,,,,,,,,,71061216975.0,85490657845.0,,780617523783.0,,,,24950593294.0,52862126744.0,,,,,,,,,,14311339728.0,,,,,324568744033.0,,,,,,,6957967315504.0,,,4554697254515.0,,,TCH,2,2019
2778,2019.0,3.0,,6669.0,,,,,,,571.04,,,,1635.56,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,5563842641.0,,,,,,,,,,,,,,,,,,,,,,,,180122966896.0,222970034480.0,,-230892006601.0,,,,24638337932.0,52812417662.0,,,,,,,,,,42724762714.0,,,,,126582710055.0,,,,,,,7522941194216.0,,,4456331372899.0,,,TCH,3,2019
2779,2019.0,4.0,,6689.21,,,,,,,811.92,,,,1998.95,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,3240850192.0,,,,,,,,,,,,,,,,,,,,,,,,205549190347.0,271771524501.0,,292365083953.0,,,,23920453541.0,52762708585.0,,,,,,,,,,66084386715.0,,,,,116409466259.0,,,,,,,8197815953717.0,,,4469838052805.0,,,TCH,4,2019
2780,2020.0,1.0,,7064.72,,,,,,,944.87,,,,-454.22,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,57414967342.0,,,,,,,,,,,,,,,,,,,,,,,,174645721171.0,190528006831.0,,-1145606027883.0,,,,29059681717.0,52811332836.0,,,,,,,,,,15734748490.0,,,,,275596583342.0,,,,,,,8656398785280.0,,,4720755189337.0,,,TCH,1,2020
2781,2020.0,2.0,,9245.11,,,,,,,1155.83,,,,-2117.53,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,16076056893.0,,,,,,,,,,,,,,,,,,,,,,,,212023243145.0,261886045541.0,,-330832935521.0,,,,27927890212.0,52769148444.0,,,,,,,,,,42550356942.0,,,,,404793134117.0,,,,,,,10267595331482.0,,,6177726069403.0,,,TCH,2,2020
2782,2020.0,3.0,,10641.2,,,,,,,1488.74,,,,-1549.76,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,21442532530.0,,,,,,,,,,,,,,,,,,,,,,,,402584030290.0,554617192363.0,,148500898584.0,,,,60888174434.0,57515924052.0,,,,,,,,,,106146350971.0,,,,,495634253431.0,,,,,,,9952886107751.0,,,7110617027289.0,,,TCH,3,2020
2783,2020.0,4.0,,12425.95,,,,,,,1360.06,,,,-1791.56,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,16411938489.0,,,,,,,,,,,,,,,,,,,,,,,,119560532118.0,203315568649.0,,130788816145.0,,,,59692761197.0,57473739660.0,,,,,,,,,,42025683194.0,,,,,631411147019.0,,,,,,,10990080135558.0,,,8303219261294.0,,,TCH,4,2020
2784,2021.0,1.0,,13259.17,,,,,,,1355.61,,,,498.77,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,12798494404.0,,,,,,,,,,,,,,,,,,,,,,,,171674620002.0,258309818789.0,,384830743805.0,,,,56699342411.0,57431555268.0,,,,,,,,,,52044956416.0,,,,,390066729685.0,,,,,,,10369637643794.0,,,8859986123667.0,,,TCH,1,2021
2785,2021.0,2.0,,13949.86,,,,,,,1168.2,,,,773.55,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,1565487982.0,,,,,,,,,,,,,,,,,,,,,,,,86790147212.0,164245299855.0,,-147224188945.0,,,,57073390977.0,57389370876.0,,,,,,,,,,33876067177.0,,,,,247979980613.0,,,,,,,10483053591352.0,,,9321515888757.0,,,TCH,2,2021
2786,2021.0,3.0,,14179.39,,,,,,,755.59,,,,116.15,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,12336081663.0,,,,,,,,,,,,,,,,,,,,,,,,126874840953.0,201843621765.0,,-290782719914.0,,,,48493118271.0,57347186484.0,,,,,,,,,,41936865472.0,,,,,723250745830.0,,,,,,,11664203738428.0,,,9474889899754.0,,,TCH,3,2021
2787,2021.0,4.0,,18234.42,,,,,,,713.15,,,,92.46,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,387496554.0,,,,,,,,,,,,,,,,,,,,,,,,91195909287.0,243769682309.0,,114962597112.0,,,,47442522643.0,57305002092.0,,,,,,,,,,87105192615.0,,,,,1310888741425.0,,,,,,,14354533077477.0,,,12184529994871.0,,,TCH,4,2021
2788,2022.0,1.0,,18470.24,,,,,,,621.8,,,,-530.32,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,2037105051.0,,,,,,,,,,,,,,,,,,,,,,,,110636920128.0,221314920743.0,,-31322222967.0,,,,51044209143.0,57262817700.0,,,,,,,,,,43960453906.0,,,,,667714216089.0,,,,,,,14667880642271.0,,,12342107784433.0,,,TCH,1,2022
2789,2022.0,2.0,,18654.1,,,,,,,590.48,,,,-1556.21,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,2723999935.0,,,,,,,,,,,,,,,,,,,,,,,,65858574998.0,128262919484.0,,-832745134943.0,,,,47244637973.0,57220633308.0,,,,,,,,,,27659305098.0,,,,,1155632490461.0,,,,,,,15596594069630.0,,,12464965294259.0,,,TCH,2,2022
2790,2022.0,3.0,,18082.93,,,,,,,313.88,,,,-1136.86,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,4127634913.0,,,,,,,,,,,,,,,,,,,,,,,,-57953703519.0,110399857822.0,,-10560935819.0,,,,45893316791.0,57178448916.0,,,,,,,,,,138073918784.0,,,,,406609927938.0,,,,,,,15699239468492.0,,,12083297379957.0,,,TCH,3,2022
2791,2022.0,4.0,,17129.93,,,,,,,289.88,,,,-351.01,,,,,,,,,,,,,,,,,,,,,,1.63,0.03247389,0.48104557,354141769.0,0.45480474,0.0316758,668215843.0,,,,,,,,65135833059.0,,,,,,,,,,,,,,,,,,,,,,,,75163139915.0,249705810246.0,,640078095965.0,,,,47694360602.0,57136264524.0,,,,,,,,,,52097239271.0,,,,,867859355309.0,,,,,,,14311204049364.0,,,11446489091733.0,,,TCH,4,2022
2792,2014.0,2.0,,1841.7,,,,,,,54.84,,,,-14.04,,,,,,,,,,,,,,,,,,,,,,2.96,0.02683855,0.64069751,172908720.0,0.27862932,0.05383462,257339985.0,,,,,,,,3888140388.0,,,,,,,,,,,,,,,,,,,,,,,,7909670534.0,12222816030.0,,0.0,,,,24373584533.0,135479986.0,,,,,,,,,,3482165788.0,,,,,25184392891.0,,,,,,,906535311047.0,,,473944124642.0,,,CEO,2,2014
